id,timestamp,date,state,vehicle_category,actual_sales,predicted_sales,error,processing_time_ms,model_confidence
78,2025-07-15 20:06:15.063089,2023-01-01,DNH and DD,4-Wheelers,0.0,80.49309552623595,80.49309552623595,0.0,0.9
79,2025-07-15 20:06:15.166826,2023-01-01,DNH and DD,3-Wheelers,0.0,140.40899625336067,140.40899625336067,0.0,0.9
80,2025-07-15 20:06:15.271374,2023-01-01,DNH and DD,3-Wheelers,0.0,114.31246651479819,114.31246651479819,0.0,0.9
81,2025-07-15 20:06:15.378424,2023-01-01,DNH and DD,3-Wheelers,1.0,96.18087478095913,95.18087478095913,0.0,0.9
82,2025-07-15 20:06:15.483298,2023-01-01,Sikkim,2-Wheelers,0.0,156.87375410456502,156.87375410456502,0.0,0.9
83,2025-07-15 20:06:15.586608,2023-01-01,Sikkim,2-Wheelers,0.0,126.75912198938317,126.75912198938317,0.0,0.9
84,2025-07-15 20:06:15.691476,2023-01-01,DNH and DD,2-Wheelers,0.0,99.11103029240394,99.11103029240394,0.0,0.9
85,2025-07-15 20:06:15.796285,2023-01-01,DNH and DD,2-Wheelers,1.0,85.24932072977776,84.24932072977776,0.0,0.9
86,2025-07-15 20:06:15.902122,2023-01-01,DNH and DD,2-Wheelers,0.0,72.41828245557986,72.41828245557986,0.0,0.9
87,2025-07-15 20:06:16.006392,2023-01-01,DNH and DD,2-Wheelers,8.0,69.48577439901374,61.485774399013735,0.5068778991699219,0.9
88,2025-07-15 20:06:16.111650,2023-01-01,DNH and DD,Others,0.0,0.0,0.0,0.0,0.9
89,2025-07-15 20:06:16.216143,2023-01-01,Rajasthan,3-Wheelers,37.0,212.23141697447272,175.23141697447272,0.0,0.9
90,2025-07-15 20:06:16.320199,2023-01-01,Rajasthan,3-Wheelers,38.0,112.15533593147745,74.15533593147745,0.0,0.9
91,2025-07-15 20:06:16.428222,2023-01-01,Rajasthan,3-Wheelers,337.0,15.482140945306583,321.5178590546934,0.0,0.9
92,2025-07-15 20:06:16.533481,2023-01-01,Gujarat,4-Wheelers,208.0,169.8741607270216,38.125839272978396,0.0,0.9
93,2025-07-15 20:06:16.637589,2023-01-01,Gujarat,4-Wheelers,4.0,65.62153044630895,61.62153044630895,0.0,0.9
